journalID,authorID,editorID
j459,a55030,editor3522
j8792,a25956,editor3523
j16714,a53046,editor3524
j14217,a84941,editor3525
j6611,a25706,editor3526
j17302,a66924,editor3527
j2105,a8133,editor3528
j17162,a41607,editor3529
j11667,a49007,editor3530
j17513,a54816,editor3531
j17800,a41619,editor3532
j5104,a41705,editor3533
j9083,a17055,editor3534
j5692,a45533,editor3535
j4611,a49543,editor3536
j4960,a87995,editor3537
j19521,a92452,editor3538
j16549,a20247,editor3539
j18908,a55759,editor3540
j11227,a65285,editor3541
j2319,a20916,editor3542
j8006,a5678,editor3543
j15101,a52038,editor3544
j16983,a8244,editor3545
j9209,a29995,editor3546
j2768,a59821,editor3547
j7275,a86316,editor3548
j1966,a73817,editor3549
j17866,a23788,editor3550
j15791,a42060,editor3551
j13823,a100537,editor3552
j8697,a18520,editor3553
j12896,a50820,editor3554
j7699,a65141,editor3555
j3851,a8490,editor3556
j17097,a70017,editor3557
j16850,a69285,editor3558
j4576,a54543,editor3559
j6954,a104077,editor3560
j12884,a68144,editor3561
j19254,a23983,editor3562
j5166,a54603,editor3563
j6857,a67140,editor3564
j551,a46712,editor3565
j1960,a77065,editor3566
j17124,a72209,editor3567
j11544,a41745,editor3568
j15028,a1897,editor3569
j17398,a17706,editor3570
j15012,a2269,editor3571
j16604,a100146,editor3572
j8862,a39088,editor3573
j11881,a48839,editor3574
j1366,a102873,editor3575
j82,a20577,editor3576
j7533,a23985,editor3577
j11436,a3550,editor3578
j13251,a96761,editor3579
j9202,a100174,editor3580
j2580,a92592,editor3581
j8208,a47117,editor3582
j19535,a39831,editor3583
j8153,a61414,editor3584
j15056,a5764,editor3585
j12604,a53797,editor3586
j9675,a42877,editor3587
j17782,a56942,editor3588
j897,a16158,editor3589
j687,a101637,editor3590
j13023,a84895,editor3591
j16796,a68833,editor3592
j6730,a79812,editor3593
j12951,a11532,editor3594
j11174,a15672,editor3595
j15945,a66199,editor3596
j16491,a105269,editor3597
j4423,a15043,editor3598
j5116,a6787,editor3599
j1077,a69308,editor3600
j11872,a85177,editor3601
j15530,a13170,editor3602
j4170,a9974,editor3603
j18560,a75718,editor3604
j3357,a3779,editor3605
j5873,a46123,editor3606
j5958,a103841,editor3607
j17181,a14165,editor3608
j8563,a72659,editor3609
j11910,a14819,editor3610
j7693,a98473,editor3611
j806,a31864,editor3612
j2975,a61159,editor3613
j4111,a38583,editor3614
j11521,a3377,editor3615
j15374,a100088,editor3616
j15991,a58744,editor3617
j12337,a93939,editor3618
j10499,a41988,editor3619
j14719,a44869,editor3620
j3247,a26171,editor3621
j10194,a57639,editor3622
j987,a10898,editor3623
j8600,a42428,editor3624
j11577,a63746,editor3625
j12538,a20246,editor3626
j9256,a43012,editor3627
j11713,a27978,editor3628
j13668,a39958,editor3629
j15756,a3444,editor3630
j16964,a46959,editor3631
j1842,a9955,editor3632
j8412,a88734,editor3633
j12807,a16014,editor3634
j14017,a39336,editor3635
j1857,a9209,editor3636
j5462,a88621,editor3637
j18050,a27823,editor3638
j2901,a82447,editor3639
j11387,a2346,editor3640
j1676,a18407,editor3641
j18705,a78018,editor3642
j8805,a64913,editor3643
j5973,a82261,editor3644
j4733,a46760,editor3645
j11117,a59801,editor3646
j13682,a27949,editor3647
j13983,a99308,editor3648
j817,a65062,editor3649
j19862,a91705,editor3650
j16751,a10668,editor3651
j1455,a102357,editor3652
j13488,a21838,editor3653
j14182,a52178,editor3654
j18482,a90610,editor3655
j9433,a16580,editor3656
j8119,a63453,editor3657
j5463,a31263,editor3658
j12621,a58775,editor3659
j17183,a55669,editor3660
j19236,a46814,editor3661
j382,a87699,editor3662
j18319,a62951,editor3663
j8084,a1834,editor3664
j19831,a44270,editor3665
j11134,a26040,editor3666
j2209,a2401,editor3667
j10968,a73297,editor3668
j10518,a2435,editor3669
j16081,a42737,editor3670
j11050,a84346,editor3671
j12952,a8271,editor3672
j7617,a46585,editor3673
j9261,a105563,editor3674
j8984,a82640,editor3675
j18969,a63125,editor3676
j8546,a40367,editor3677
j5489,a61438,editor3678
j804,a44352,editor3679
j11655,a77977,editor3680
j11860,a80523,editor3681
j16441,a13547,editor3682
j1282,a70810,editor3683
j702,a19398,editor3684
j12025,a18133,editor3685
j18914,a19912,editor3686
j7942,a102403,editor3687
j3091,a20440,editor3688
j4919,a5864,editor3689
j9751,a12008,editor3690
j15498,a61496,editor3691
j11851,a26450,editor3692
j12164,a45817,editor3693
j6074,a101030,editor3694
j10972,a100267,editor3695
j10647,a25922,editor3696
j1407,a48179,editor3697
j19017,a52505,editor3698
j14843,a25707,editor3699
j5350,a27004,editor3700
j557,a75199,editor3701
j9374,a86569,editor3702
j10407,a61309,editor3703
j15180,a95302,editor3704
j6789,a54199,editor3705
j11483,a78444,editor3706
j9454,a49384,editor3707
j3539,a62398,editor3708
j16722,a73163,editor3709
j514,a70336,editor3710
j2811,a60051,editor3711
j9820,a28903,editor3712
j9940,a24652,editor3713
j6093,a19808,editor3714
j19636,a39273,editor3715
j15814,a81058,editor3716
j9588,a95203,editor3717
j10365,a104529,editor3718
j5592,a42850,editor3719
j3106,a40013,editor3720
j9949,a100156,editor3721
j4290,a95560,editor3722
j13560,a23358,editor3723
j8453,a36742,editor3724
j18658,a99409,editor3725
j17077,a60508,editor3726
j1928,a64184,editor3727
j8168,a49342,editor3728
j10439,a99721,editor3729
j5082,a98271,editor3730
j12587,a98829,editor3731
j11176,a93361,editor3732
j435,a63130,editor3733
j3374,a91998,editor3734
j5341,a31389,editor3735
j6183,a91090,editor3736
j6757,a28501,editor3737
j599,a40235,editor3738
j9007,a60406,editor3739
j8940,a35201,editor3740
j4913,a37672,editor3741
j19054,a63194,editor3742
j9252,a12919,editor3743
j3257,a75045,editor3744
j3489,a54373,editor3745
j316,a62655,editor3746
j9737,a34658,editor3747
j3400,a44932,editor3748
j569,a10875,editor3749
j18957,a16704,editor3750
j11762,a16599,editor3751
j5734,a52593,editor3752
j9883,a62803,editor3753
j14190,a94197,editor3754
j2113,a93087,editor3755
j4352,a52465,editor3756
j15121,a2413,editor3757
j19918,a28611,editor3758
j9440,a87237,editor3759
j11931,a3760,editor3760
j19835,a7353,editor3761
j12346,a44788,editor3762
j1178,a61262,editor3763
j317,a40273,editor3764
j5769,a44173,editor3765
j308,a9909,editor3766
j11076,a26979,editor3767
j19568,a60010,editor3768
j13886,a48710,editor3769
j7212,a56297,editor3770
j10860,a54459,editor3771
j8106,a104671,editor3772
j12676,a80613,editor3773
j13881,a72563,editor3774
j7432,a48654,editor3775
j533,a50319,editor3776
j15578,a62670,editor3777
j17046,a77848,editor3778
j12222,a47404,editor3779
j4145,a40400,editor3780
j17130,a70785,editor3781
j10897,a22352,editor3782
j3322,a66693,editor3783
j3933,a8014,editor3784
j16190,a36153,editor3785
j778,a44362,editor3786
j14787,a13712,editor3787
j2027,a23614,editor3788
j10512,a104580,editor3789
j15340,a71950,editor3790
j10980,a41786,editor3791
j5262,a69559,editor3792
j7107,a17029,editor3793
j6197,a47682,editor3794
j15443,a95849,editor3795
j13214,a23290,editor3796
j18330,a78956,editor3797
j5343,a7445,editor3798
j16473,a18751,editor3799
j5,a17673,editor3800
j5044,a64290,editor3801
j14891,a50044,editor3802
j16281,a74777,editor3803
j12822,a1467,editor3804
j6101,a17257,editor3805
j11614,a36555,editor3806
j10124,a24437,editor3807
j19231,a46189,editor3808
j17793,a65158,editor3809
j14775,a45916,editor3810
j5576,a46885,editor3811
j3518,a51138,editor3812
j4747,a83190,editor3813
j3365,a36150,editor3814
j12361,a93835,editor3815
j10007,a57474,editor3816
j6655,a40779,editor3817
j6269,a61537,editor3818
j19586,a14105,editor3819
j8715,a87082,editor3820
j7018,a86684,editor3821
j8744,a39213,editor3822
j5193,a30646,editor3823
j12944,a70519,editor3824
j9926,a95465,editor3825
j3370,a5248,editor3826
j17016,a66507,editor3827
j2984,a15137,editor3828
j3505,a7945,editor3829
j17707,a43050,editor3830
j19089,a55895,editor3831
j13878,a90952,editor3832
j5012,a20510,editor3833
j17029,a89575,editor3834
j17444,a3205,editor3835
j15527,a51122,editor3836
j12059,a74084,editor3837
j13182,a62133,editor3838
j14633,a62697,editor3839
j17489,a84714,editor3840
j13990,a36694,editor3841
j1618,a75401,editor3842
j9889,a94525,editor3843
j17767,a67399,editor3844
j17619,a40468,editor3845
j18457,a66849,editor3846
j6037,a88888,editor3847
j12545,a22294,editor3848
j4139,a64629,editor3849
j12543,a17634,editor3850
j483,a80274,editor3851
j3520,a43353,editor3852
j18211,a4571,editor3853
j14853,a3915,editor3854
j12325,a84018,editor3855
j14835,a8351,editor3856
j1986,a59593,editor3857
j10026,a5811,editor3858
j19184,a30695,editor3859
j9425,a69848,editor3860
j63,a104836,editor3861
j13680,a78105,editor3862
j15360,a93498,editor3863
j3018,a68105,editor3864
j5299,a92487,editor3865
j10813,a11682,editor3866
j6685,a1090,editor3867
j13193,a45841,editor3868
j13001,a101997,editor3869
j5115,a38018,editor3870
j19065,a74301,editor3871
j7207,a32425,editor3872
j5898,a12262,editor3873
j5498,a35318,editor3874
j14635,a42392,editor3875
j444,a80209,editor3876
j6136,a48566,editor3877
j155,a75912,editor3878
j15245,a40327,editor3879
j11375,a102136,editor3880
j7154,a76209,editor3881
j19003,a21111,editor3882
j19458,a35889,editor3883
j5126,a102924,editor3884
j5416,a60646,editor3885
j2851,a33362,editor3886
j7323,a77278,editor3887
j3745,a77872,editor3888
j10620,a14959,editor3889
j18301,a31666,editor3890
j6203,a30429,editor3891
j13018,a70467,editor3892
j18736,a62388,editor3893
j19346,a58265,editor3894
j10976,a68644,editor3895
j15312,a9592,editor3896
j3456,a49783,editor3897
j4224,a48738,editor3898
j8342,a83587,editor3899
j6609,a65368,editor3900
j17148,a90643,editor3901
j7491,a66729,editor3902
j6547,a2181,editor3903
j15159,a32993,editor3904
j8918,a52148,editor3905
j1381,a81172,editor3906
j13123,a67745,editor3907
j18100,a87430,editor3908
j10564,a74237,editor3909
j5002,a39733,editor3910
j9418,a16404,editor3911
j5773,a57521,editor3912
j15230,a78428,editor3913
j15627,a86435,editor3914
j385,a63383,editor3915
j7037,a18670,editor3916
j15016,a88307,editor3917
j9635,a66015,editor3918
j16465,a46241,editor3919
j19909,a62171,editor3920
j12115,a24567,editor3921
j19296,a86917,editor3922
j7932,a28780,editor3923
j5094,a80766,editor3924
j7479,a89474,editor3925
j18748,a64907,editor3926
j13787,a84896,editor3927
j2465,a61104,editor3928
j377,a105607,editor3929
j17525,a18483,editor3930
j800,a3034,editor3931
j1537,a59581,editor3932
j369,a61842,editor3933
j12502,a99128,editor3934
j19810,a49724,editor3935
j15721,a97952,editor3936
j3144,a66787,editor3937
j1718,a44428,editor3938
j2307,a32433,editor3939
j4810,a26968,editor3940
j9760,a48965,editor3941
j10300,a54056,editor3942
j724,a96474,editor3943
j16497,a16962,editor3944
j3930,a25507,editor3945
j11677,a76350,editor3946
j10235,a37086,editor3947
j3189,a68033,editor3948
j16828,a66019,editor3949
j93,a47115,editor3950
j18546,a59529,editor3951
j15355,a103491,editor3952
j3957,a66126,editor3953
j18065,a37229,editor3954
j19255,a35857,editor3955
j15170,a86954,editor3956
j7419,a85586,editor3957
j5393,a44351,editor3958
j685,a54880,editor3959
j3438,a32131,editor3960
j8906,a97142,editor3961
j3323,a22458,editor3962
j1289,a60024,editor3963
j8421,a97921,editor3964
j6735,a51514,editor3965
j4871,a11199,editor3966
j6215,a14760,editor3967
j8468,a17435,editor3968
j8917,a90064,editor3969
j3858,a45356,editor3970
j8367,a22053,editor3971
j12668,a17916,editor3972
j8766,a71004,editor3973
j561,a67312,editor3974
j3361,a25962,editor3975
j11715,a806,editor3976
j1430,a31336,editor3977
j2072,a94216,editor3978
j18030,a87259,editor3979
j18896,a34421,editor3980
j4178,a33629,editor3981
j13012,a43859,editor3982
j9352,a40218,editor3983
j5878,a50998,editor3984
j13628,a98892,editor3985
j2676,a26669,editor3986
j9180,a57892,editor3987
j12100,a81616,editor3988
j13586,a61731,editor3989
j6487,a8477,editor3990
j11411,a90545,editor3991
j2743,a13541,editor3992
j5637,a45662,editor3993
j14116,a63014,editor3994
j6375,a15179,editor3995
j14837,a93303,editor3996
j3931,a84502,editor3997
j18266,a30150,editor3998
j12028,a38441,editor3999
j7013,a92949,editor4000
j7766,a40674,editor4001
j5910,a85514,editor4002
j7020,a94238,editor4003
j16952,a48348,editor4004
j9499,a34836,editor4005
j3660,a92915,editor4006
j10548,a76593,editor4007
j9660,a97848,editor4008
j4797,a71042,editor4009
j10413,a84628,editor4010
j1301,a52480,editor4011
j6252,a100191,editor4012
j9351,a85135,editor4013
j2574,a12763,editor4014
j2085,a1969,editor4015
j11643,a44562,editor4016
j1597,a103244,editor4017
j5469,a38439,editor4018
j19894,a85886,editor4019
j12960,a99115,editor4020
j6558,a26329,editor4021
j3815,a17774,editor4022
j12349,a8574,editor4023
j12030,a103272,editor4024
j14895,a42732,editor4025
j8065,a981,editor4026
j1252,a24128,editor4027
j6060,a14430,editor4028
j12737,a82294,editor4029
j11968,a75407,editor4030
j14900,a48071,editor4031
j4516,a1894,editor4032
j17637,a79960,editor4033
j2560,a24040,editor4034
j717,a57933,editor4035
j11478,a50874,editor4036
j18082,a99667,editor4037
j10787,a19023,editor4038
j953,a10143,editor4039
j18653,a68879,editor4040
j17526,a35735,editor4041
j12135,a25216,editor4042
j3911,a85847,editor4043
j5476,a69677,editor4044
j16905,a95707,editor4045
j19981,a105795,editor4046
j16122,a69897,editor4047
j5112,a59788,editor4048
j6798,a71274,editor4049
j6181,a75636,editor4050
j17369,a6665,editor4051
j15895,a31329,editor4052
j16889,a104872,editor4053
j6389,a91141,editor4054
j15727,a101558,editor4055
j9051,a62292,editor4056
j8616,a73495,editor4057
j8540,a79026,editor4058
j15938,a102957,editor4059
j2498,a38596,editor4060
j8221,a14359,editor4061
j16362,a80385,editor4062
j1675,a56561,editor4063
j17240,a92163,editor4064
j9363,a41082,editor4065
j9923,a56200,editor4066
j7497,a83292,editor4067
j10239,a58440,editor4068
j12081,a78045,editor4069
j2704,a40800,editor4070
j14436,a6294,editor4071
j14384,a85197,editor4072
j16687,a61560,editor4073
j13927,a91173,editor4074
j19045,a10168,editor4075
j7149,a63805,editor4076
j8072,a8,editor4077
j17340,a79513,editor4078
j10963,a27526,editor4079
j13740,a23492,editor4080
j12500,a71002,editor4081
j3419,a96963,editor4082
j4065,a35464,editor4083
j15015,a93439,editor4084
j3325,a54143,editor4085
j11843,a22870,editor4086
j19189,a42405,editor4087
j19726,a65961,editor4088
j17624,a68585,editor4089
j5760,a52088,editor4090
j14687,a21992,editor4091
j2248,a55821,editor4092
j1374,a69183,editor4093
j7837,a100375,editor4094
j4364,a3796,editor4095
j5930,a78371,editor4096
j2130,a86257,editor4097
j19814,a18243,editor4098
j9117,a7456,editor4099
j1730,a86755,editor4100
j16890,a40277,editor4101
j12068,a18163,editor4102
j9283,a47419,editor4103
j11695,a55810,editor4104
j18676,a72013,editor4105
j8438,a89583,editor4106
j17089,a3314,editor4107
j15810,a83789,editor4108
j12424,a42471,editor4109
j1956,a32139,editor4110
j2112,a87917,editor4111
j19108,a38998,editor4112
j10170,a100836,editor4113
j5281,a91852,editor4114
j17271,a49315,editor4115
j16015,a74801,editor4116
j8395,a79724,editor4117
j18710,a17393,editor4118
j553,a71849,editor4119
j5941,a84448,editor4120
j14655,a759,editor4121
j1519,a51929,editor4122
j1424,a43143,editor4123
j8272,a29099,editor4124
j8535,a1070,editor4125
j18807,a41183,editor4126
j12093,a22672,editor4127
j8763,a15319,editor4128
j11366,a14322,editor4129
j1824,a86080,editor4130
j3133,a80242,editor4131
j5987,a2377,editor4132
j15091,a77060,editor4133
j1489,a45298,editor4134
j2069,a57486,editor4135
j11726,a65552,editor4136
j924,a23643,editor4137
j13578,a41240,editor4138
j14847,a88895,editor4139
j15019,a25017,editor4140
j14539,a21142,editor4141
j14223,a26910,editor4142
j19304,a73966,editor4143
j17717,a6559,editor4144
j3582,a96180,editor4145
j8605,a51642,editor4146
j880,a90829,editor4147
j15924,a72002,editor4148
j10595,a67672,editor4149
j7064,a3695,editor4150
j12490,a42861,editor4151
j12230,a21866,editor4152
j2871,a29819,editor4153
j5118,a20583,editor4154
j5595,a13789,editor4155
j11475,a27598,editor4156
j9076,a1858,editor4157
j11001,a8052,editor4158
j14606,a1962,editor4159
j16088,a52165,editor4160
j12848,a76564,editor4161
j12259,a10817,editor4162
j11341,a46432,editor4163
j6892,a103346,editor4164
j8830,a32063,editor4165
j9242,a59680,editor4166
j6517,a70223,editor4167
j11118,a65128,editor4168
j13426,a422,editor4169
j234,a88539,editor4170
j18842,a76179,editor4171
j8809,a3162,editor4172
j13538,a93235,editor4173
j12466,a80220,editor4174
j17924,a100107,editor4175
j6881,a4930,editor4176
j17519,a33911,editor4177
j15175,a25559,editor4178
j18066,a23242,editor4179
j5768,a1988,editor4180
j14432,a38810,editor4181
j17739,a95925,editor4182
j14204,a52908,editor4183
j9115,a30508,editor4184
j951,a22099,editor4185
j14920,a676,editor4186
j11183,a60638,editor4187
j16510,a34623,editor4188
j18134,a86802,editor4189
j5265,a76989,editor4190
j11665,a104074,editor4191
j917,a83581,editor4192
j13333,a94540,editor4193
j7947,a23728,editor4194
j17203,a35712,editor4195
j4204,a39865,editor4196
j12341,a50063,editor4197
j1038,a74915,editor4198
j7489,a47098,editor4199
j4300,a24944,editor4200
j17742,a36034,editor4201
j10029,a25497,editor4202
j18872,a33208,editor4203
j9472,a71743,editor4204
j1331,a31221,editor4205
j10515,a48139,editor4206
j306,a79451,editor4207
j18882,a30055,editor4208
j11802,a35965,editor4209
j6916,a7256,editor4210
j9880,a34431,editor4211
j6864,a70347,editor4212
j19923,a41060,editor4213
j8831,a36089,editor4214
j8555,a104783,editor4215
j14362,a61388,editor4216
j7289,a64527,editor4217
j7847,a103327,editor4218
j15045,a65231,editor4219
j13304,a58185,editor4220
j19760,a53850,editor4221
j17771,a2245,editor4222
j1607,a70065,editor4223
j8547,a99153,editor4224
j5276,a5090,editor4225
j858,a45144,editor4226
j9805,a13291,editor4227
j2593,a77051,editor4228
j9137,a56180,editor4229
j18876,a87076,editor4230
j4024,a66435,editor4231
j17373,a23423,editor4232
j6211,a26893,editor4233
j8057,a88489,editor4234
j14906,a47970,editor4235
j4126,a104924,editor4236
j13513,a104254,editor4237
j10129,a33085,editor4238
j4227,a18646,editor4239
j8033,a102310,editor4240
j8623,a37716,editor4241
j14158,a66402,editor4242
j14457,a82143,editor4243
j2397,a70739,editor4244
j14972,a70362,editor4245
j16382,a30623,editor4246
j10296,a79012,editor4247
j8742,a88101,editor4248
j7083,a48035,editor4249
j77,a16736,editor4250
j9191,a57701,editor4251
j6086,a13571,editor4252
j12620,a77833,editor4253
j6192,a35013,editor4254
j10876,a54781,editor4255
j12664,a53122,editor4256
j763,a93024,editor4257
j2167,a7206,editor4258
j6869,a32177,editor4259
j2973,a16537,editor4260
j1499,a7035,editor4261
j8316,a14951,editor4262
j14098,a8057,editor4263
j10437,a77863,editor4264
j13351,a26772,editor4265
j4426,a54706,editor4266
j15540,a91259,editor4267
j16961,a32060,editor4268
j18774,a74341,editor4269
j1647,a5807,editor4270
j1770,a69003,editor4271
j13623,a68339,editor4272
j2415,a34518,editor4273
j10929,a13277,editor4274
j18930,a59477,editor4275
j15933,a80758,editor4276
j2005,a93390,editor4277
j14608,a54101,editor4278
j16410,a11377,editor4279
j17992,a85809,editor4280
j6089,a21091,editor4281
j6682,a104820,editor4282
j8338,a11552,editor4283
j15399,a96489,editor4284
j13744,a96601,editor4285
j18021,a44012,editor4286
j19688,a105065,editor4287
j6559,a20747,editor4288
j1703,a20518,editor4289
j6672,a70677,editor4290
j4523,a50612,editor4291
j9414,a97506,editor4292
j10801,a24249,editor4293
j4912,a18117,editor4294
j7632,a58376,editor4295
j19399,a24125,editor4296
j9622,a16832,editor4297
j13204,a53059,editor4298
j11277,a91794,editor4299
j18037,a31609,editor4300
j10263,a87476,editor4301
j3564,a49628,editor4302
j10644,a60635,editor4303
j2515,a13365,editor4304
j5073,a88193,editor4305
j4029,a93482,editor4306
j8431,a34280,editor4307
j4219,a41828,editor4308
j13453,a49755,editor4309
j12627,a84892,editor4310
j14643,a98457,editor4311
j6237,a27119,editor4312
j3032,a60384,editor4313
j5680,a76057,editor4314
j13106,a44581,editor4315
j5800,a64749,editor4316
j15027,a43936,editor4317
j249,a88750,editor4318
j17238,a28993,editor4319
j4970,a80938,editor4320
j18337,a74335,editor4321
j8112,a18622,editor4322
j18652,a97406,editor4323
j4915,a24854,editor4324
j1510,a67402,editor4325
j15587,a19931,editor4326
j4427,a94526,editor4327
j17229,a92026,editor4328
j9677,a73432,editor4329
j14364,a45458,editor4330
j6174,a47657,editor4331
j286,a67338,editor4332
j3006,a78009,editor4333
j4272,a37236,editor4334
j4468,a77679,editor4335
j177,a31078,editor4336
j11419,a99744,editor4337
j7549,a33563,editor4338
j9090,a61180,editor4339
j8854,a79600,editor4340
j16226,a82516,editor4341
j13212,a38291,editor4342
j7855,a92905,editor4343
j401,a93108,editor4344
j8283,a46547,editor4345
j1749,a3708,editor4346
j17548,a48983,editor4347
j11774,a64306,editor4348
j13633,a25137,editor4349
j17683,a77287,editor4350
j13707,a105605,editor4351
j17486,a39607,editor4352
j12714,a23550,editor4353
j17778,a27104,editor4354
j6077,a57136,editor4355
j4171,a22638,editor4356
j6139,a28483,editor4357
j14499,a87633,editor4358
j8146,a25623,editor4359
j8285,a93445,editor4360
j6202,a34608,editor4361
j9357,a61544,editor4362
j2143,a105051,editor4363
j9761,a26632,editor4364
j19257,a28030,editor4365
j11569,a25136,editor4366
j2706,a25369,editor4367
j12519,a71108,editor4368
j14838,a17760,editor4369
j16986,a84085,editor4370
j4474,a87600,editor4371
j14328,a32506,editor4372
j6873,a92887,editor4373
j18281,a97620,editor4374
j7955,a34232,editor4375
j2600,a7530,editor4376
j12788,a5802,editor4377
j1954,a23409,editor4378
j13842,a48119,editor4379
j980,a100731,editor4380
j1913,a38185,editor4381
j14426,a46709,editor4382
j18843,a81492,editor4383
j15878,a60822,editor4384
j13750,a12248,editor4385
j18528,a62358,editor4386
j7663,a74746,editor4387
j2931,a19703,editor4388
j5440,a87807,editor4389
j4331,a98725,editor4390
j7238,a40098,editor4391
j4954,a41488,editor4392
j8501,a78481,editor4393
j14547,a18102,editor4394
j16548,a42548,editor4395
j9429,a6714,editor4396
j10552,a20205,editor4397
j7127,a47369,editor4398
j19896,a62620,editor4399
j9365,a98181,editor4400
j17226,a38817,editor4401
j3081,a78107,editor4402
j8406,a87686,editor4403
j10212,a77262,editor4404
j6113,a8624,editor4405
j3016,a61997,editor4406
j5975,a27175,editor4407
j4565,a60862,editor4408
j17389,a41187,editor4409
j16257,a22161,editor4410
j7463,a22311,editor4411
j2946,a50570,editor4412
j354,a42933,editor4413
j1327,a6424,editor4414
j12673,a104664,editor4415
j5789,a27953,editor4416
j2442,a99511,editor4417
j2422,a9643,editor4418
j1958,a39064,editor4419
j50,a16916,editor4420
j648,a99486,editor4421
j7201,a78079,editor4422
j10536,a63529,editor4423
j336,a88720,editor4424
j17702,a93995,editor4425
j5682,a61286,editor4426
j4019,a22846,editor4427
j11760,a8933,editor4428
j14780,a10329,editor4429
j14183,a97900,editor4430
j17641,a31254,editor4431
j11157,a82585,editor4432
j8268,a21735,editor4433
j6669,a10237,editor4434
j4754,a36134,editor4435
j13022,a67806,editor4436
j2554,a25452,editor4437
j18777,a22704,editor4438
j3982,a63021,editor4439
j4165,a25733,editor4440
j10864,a64114,editor4441
j18871,a31506,editor4442
j4382,a72842,editor4443
j15147,a85363,editor4444
j3602,a10782,editor4445
j3038,a73438,editor4446
j4664,a43083,editor4447
j998,a56353,editor4448
j4369,a70447,editor4449
j1477,a93067,editor4450
j19742,a52857,editor4451
j3704,a90645,editor4452
j3929,a58605,editor4453
j11368,a35768,editor4454
j1023,a67444,editor4455
j1035,a26110,editor4456
j17147,a42462,editor4457
j8989,a8283,editor4458
j11572,a95380,editor4459
j7049,a58043,editor4460
j14081,a31154,editor4461
j790,a66561,editor4462
j6740,a27964,editor4463
j12167,a23418,editor4464
j8452,a93948,editor4465
j1884,a38884,editor4466
j11491,a36933,editor4467
j9564,a61130,editor4468
j13057,a79903,editor4469
j7338,a91701,editor4470
j9596,a56758,editor4471
j17586,a9706,editor4472
j19352,a104338,editor4473
j5246,a99535,editor4474
j6584,a58951,editor4475
j7274,a60366,editor4476
j3180,a46271,editor4477
j14916,a57518,editor4478
j18762,a69786,editor4479
j6029,a26111,editor4480
j8077,a72358,editor4481
j1756,a52686,editor4482
j17678,a19962,editor4483
j3568,a101832,editor4484
j19588,a5684,editor4485
j17555,a34091,editor4486
j19221,a52098,editor4487
j16482,a39487,editor4488
j5815,a19096,editor4489
j10134,a93571,editor4490
j6518,a28162,editor4491
j5705,a67374,editor4492
j17530,a50339,editor4493
j4841,a39206,editor4494
j4406,a5900,editor4495
j3223,a64440,editor4496
j325,a26539,editor4497
j9834,a21198,editor4498
j12983,a17922,editor4499
j5950,a43547,editor4500
j9406,a1100,editor4501
j2875,a12115,editor4502
j2418,a97856,editor4503
j18216,a14978,editor4504
j18590,a56633,editor4505
j14058,a72784,editor4506
j56,a81442,editor4507
j19072,a30291,editor4508
j13475,a49064,editor4509
j15484,a47159,editor4510
j6294,a43582,editor4511
j17378,a68205,editor4512
j13906,a52360,editor4513
j4543,a32075,editor4514
j16099,a100814,editor4515
j5889,a34230,editor4516
j19104,a98119,editor4517
j11145,a63263,editor4518
j358,a73213,editor4519
j4909,a7262,editor4520
j3645,a38237,editor4521
j12295,a96979,editor4522
j2308,a25883,editor4523
j107,a25937,editor4524
j3042,a14093,editor4525
j13482,a29961,editor4526
j5904,a68813,editor4527
j11567,a77735,editor4528
j5722,a19728,editor4529
j14982,a62285,editor4530
j6805,a75157,editor4531
j12629,a84213,editor4532
j7943,a7569,editor4533
j12716,a2738,editor4534
j7991,a79372,editor4535
j9503,a35453,editor4536
j7414,a42891,editor4537
j14961,a35312,editor4538
j3787,a9464,editor4539
j17544,a34489,editor4540
j9657,a15696,editor4541
j9518,a68065,editor4542
j10200,a104260,editor4543
j10262,a40906,editor4544
j4216,a36501,editor4545
j8848,a76269,editor4546
j9408,a18639,editor4547
j7437,a74996,editor4548
j13396,a70642,editor4549
j3086,a7537,editor4550
j18923,a97259,editor4551
j15981,a63159,editor4552
j11516,a50118,editor4553
j3050,a7985,editor4554
j13459,a96232,editor4555
j19445,a12866,editor4556
j8498,a65182,editor4557
j2653,a76044,editor4558
j3078,a73006,editor4559
j3655,a65047,editor4560
j4694,a43375,editor4561
j13302,a91518,editor4562
j7388,a68658,editor4563
j18474,a35178,editor4564
j8355,a83028,editor4565
j3573,a44285,editor4566
j4195,a100871,editor4567
j5191,a98090,editor4568
j2790,a50083,editor4569
j1959,a38871,editor4570
j2204,a88247,editor4571
j19539,a20258,editor4572
j15011,a63742,editor4573
j16886,a66056,editor4574
j3270,a10786,editor4575
j16963,a12165,editor4576
j6343,a44425,editor4577
j6371,a20026,editor4578
j10528,a26750,editor4579
j14877,a80504,editor4580
j16216,a100527,editor4581
j6859,a66178,editor4582
j3228,a27134,editor4583
j17131,a21090,editor4584
j3552,a88133,editor4585
j10093,a97131,editor4586
j17020,a35701,editor4587
j8370,a43738,editor4588
j7572,a70989,editor4589
j10482,a74376,editor4590
j3390,a74773,editor4591
j16229,a92446,editor4592
j17864,a63921,editor4593
j10064,a95495,editor4594
j545,a29356,editor4595
j14225,a65060,editor4596
j10753,a89584,editor4597
j4691,a29814,editor4598
j1853,a15793,editor4599
j16768,a15751,editor4600
j12276,a9294,editor4601
j6715,a96595,editor4602
